,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,jlr,yylr,yysr,Momentum_1M,Momentum_12M,MACrossover,Momentum_24M,CurrentRatio,AssetTurnover,LTD2Equity_LR,PD,BZC
624,624,600783.0,-0.690598895,-0.045134785,0.48249233,-0.142252273,-0.256139965,-0.24807722,-0.74862112,-0.771969886,0.040724229,0.017567502,-0.361017238,0.763201696,1.187501928,0.093967443,0.008286246,-0.056415397,0.614966622,0.412079095,-0.383067937,-0.062536754,1.496126765,-1.18542822,-0.038323345,0.008219692,1.422878595
625,625,600787.0,0.014711718,-0.179832752,-0.511678249,-0.904413168,-0.92811114,-0.926579794,0.212637923,0.410429463,0.070818122,-0.020987421,-0.646705434,0.028229847,0.069939844,0.05980153,-0.099643593,-0.056612048,-0.4870808,-0.427265338,-0.007894923,-1.088585503,0.619215469,0.913098264,0.107878985,-0.102511608,-0.080502921
626,626,600790.0,-0.638666218,-0.171464742,-0.108969732,0.077245387,-0.054334596,-0.048853589,0.559773974,-0.600516925,0.021532648,-0.000483957,-0.241674665,0.141118347,0.157094911,0.02133669,-0.005499208,-0.056215093,0.937676908,-0.29070454,0.329901465,-0.764677492,-0.76151262,-1.03042918,-0.564903704,-2.205196045,-0.222723659
627,627,600795.0,-0.427559934,-0.288346946,-0.11411288,0.219386786,0.282763041,0.239872616,2.606662177,-0.170965966,0.005747063,-0.018106652,-0.187877072,0.468021922,-0.113399868,0.024730925,0.000626752,-0.055766459,-0.093412603,-0.816547915,0.002388478,-0.151050319,-0.811055486,-0.758688976,1.95680023,-2.453572566,-2.172519315
628,628,600797.0,-0.192579145,-0.307107484,-0.494705859,-0.337426271,-0.223617785,-0.2156048,-0.98591631,-0.244896237,-0.054978071,-0.072769144,-0.830531181,-0.517994656,-0.492606496,0.012425426,0.086951512,-0.056253986,-1.244684027,2.200682695,1.993996239,1.170354242,-0.312247046,1.362338363,-0.630280269,-0.808261809,0.818501219
629,629,600801.0,0.141970817,-0.583926653,-0.623284568,0.19278278,0.55821541,0.546817552,2.041125219,0.479699271,-0.164344022,-0.103204199,-0.425247199,-0.817404269,-0.76781236,0.047102185,-0.170886374,-0.055550744,-0.023424832,0.023826566,0.027165135,-0.72800632,-0.625091122,-0.091940822,0.427408457,1.024321598,0.189098035
630,630,600803.0,-0.134294253,0.075121616,-0.854726244,0.03146311,0.127495861,0.119596096,-0.010932156,-0.187644442,-0.144089833,-0.158198168,-0.27340223,-1.025464175,-0.879522171,0.065750843,0.150933134,-0.049781555,-0.62083171,0.168314854,-0.117694936,-1.18252142,-0.62628916,-0.479645225,1.229796246,-0.160695019,0.457147376
631,631,600804.0,-0.094738676,0.06715851,0.173903428,0.638969952,1.105888913,1.090439742,-0.76279586,-0.300010397,-0.006354199,-0.034069472,0.058929453,0.461473091,-0.102371647,0.026806921,0.017339272,-0.055504367,-0.058724796,0.177630846,0.182846683,-0.313829732,-0.744641566,-0.249220847,-0.232456662,-0.072094286,-0.334372288
632,632,600805.0,-0.520766663,-0.714980487,-0.348126131,0.06233545,-0.148460078,-0.140203588,1.43516045,-0.43084325,-0.089550027,-0.117565942,-0.50207703,-0.595467519,-0.570196633,0.021274564,-0.008580498,-0.061051938,-0.461685708,-0.28112776,0.382784392,-1.081400907,-0.619696267,-0.885184608,-0.631553539,-1.369933108,-0.184175369
633,633,600808.0,-0.149157002,-1.149712102,-0.414987059,-0.083021818,-0.110608457,-0.123777428,1.976798069,1.533657837,0.164752867,0.134982831,-0.414936374,-0.383956955,-0.599462462,0.029229672,-0.028585208,-0.057727866,0.771161324,-0.566086472,0.035999436,0.296891411,-0.620236658,0.403483321,0.245900485,0.773237839,-0.537074032
634,634,600809.0,-0.207155482,0.3316956,0.488406951,-0.044840685,-0.080016626,-0.072695897,-0.639908731,-0.377910029,0.040000105,0.007039103,-0.105468119,0.657548449,1.095956986,-0.010598628,0.099262257,-0.051795133,-0.920073196,1.367705824,1.332204227,-0.40954282,-0.104041817,0.153141285,-0.656899649,0.250389309,-0.79165949
635,635,600811.0,-0.502078264,-0.290101529,-0.009192654,-0.555871465,-0.604693801,-0.59853085,2.022027479,-0.432784907,-0.004168167,-0.020264177,-0.38386885,-0.274945808,-0.351737926,0.014987178,-0.02270329,-0.04876674,0.274136232,-0.512187662,0.278244339,-0.464672998,0.101851233,-0.917213464,-0.023890972,-2.581513172,-0.789028039
636,636,600812.0,-0.254035029,-0.555313458,-0.53842262,-0.234167649,-0.289585355,-0.287742381,0.154111018,0.141848427,-0.007009759,0.001390299,-0.441324524,-0.727316093,-0.78801292,0.022001799,-0.17970148,-0.056749481,-0.165374222,0.308870036,-0.151740602,-0.581624268,-0.544029701,-0.213285792,0.190303046,0.621328734,-0.400274145
637,637,600816.0,-0.503878569,1.137588947,1.310282059,0.510686024,0.608782154,0.618771462,-0.786612149,-0.603081989,0.079006383,0.05502996,0.657716975,3.025164428,4.226651215,0.023460527,-0.005397494,0.02013356,-0.338806778,-1.472164665,0.589016693,2.698563208,,-0.443484164,,0.428673349,0.334315316
638,638,600820.0,0.1913667,0.058925468,-0.031822506,-0.070450695,-0.070826488,-0.068618188,0.29470438,0.206395562,0.021625117,-0.017067129,-0.061177823,-0.055439361,-0.44610238,0.028349146,0.010605208,-0.052122491,0.503038477,-0.221146662,0.414011176,0.611673211,-0.424185388,-0.22129408,0.795125358,-0.406441593,-0.205023884
639,639,600823.0,-0.224370904,0.6592627,0.611071039,0.234472134,-0.020259744,-0.018492989,2.554600727,-0.118234289,0.024378574,-0.007788899,-0.666234894,0.477835894,0.057912302,-0.099886531,-2.043998191,-0.0310986,0.549497928,-0.80975926,-1.118660515,0.486931585,-0.256147609,-0.794515634,0.271398673,0.054530285,-1.058095138
640,640,600825.0,-0.569640867,-0.538037566,-0.589854104,-0.09033061,-0.077205031,-0.068944589,-0.579098057,-0.519294889,-0.042339857,-0.072163493,-0.406100935,-0.646485329,-0.67755226,0.025331821,-0.03642164,-0.056691975,0.10434748,0.114022141,0.046008813,-1.267251522,-0.19322292,-0.366033846,,-1.319015636,0.202790319
641,641,600826.0,-0.102799134,1.931740088,-0.371270298,-0.624691056,-0.476367575,-0.468759565,-0.493805598,-0.457843524,0.086829495,0.052718717,-0.025052795,2.934668109,4.594258581,-0.885963541,-0.852249973,-0.056370085,-1.253956234,1.534618139,0.435780715,0.474658774,0.702876191,-0.039387484,-0.465535023,-0.048444763,0.373775473
642,642,600827.0,2.091180044,0.050152554,0.405345105,-0.122606239,0.135091364,0.128090918,1.428837429,2.474941534,-0.041084298,-0.07052467,-0.282320385,-0.015905197,-0.127283292,0.029783518,0.006249847,-0.05615977,-0.726492101,-0.50048831,-0.178965461,-0.752578585,-0.531110449,1.44160035,-0.363740569,-0.034352514,-0.548592801
643,643,600831.0,-0.302970607,-0.257979168,-0.072967693,0.152379775,0.298877256,0.29176989,-0.714161796,-0.369467398,0.030762633,0.001584626,-0.163420091,0.223804303,-0.12503482,0.025392915,0.002336013,-0.0561359,-0.526728569,0.863428986,0.89387622,0.484647447,-0.720682999,-0.266724941,0.059020629,-0.303299433,0.867864511
644,644,600835.0,1.158181924,2.068732509,0.842512715,0.629497757,0.651375718,0.651893168,0.197392637,0.750843528,0.044300583,-0.004503407,-0.334672977,0.817781476,0.516100979,0.029323607,0.029652999,-0.05641382,-0.640798252,-0.24420889,-0.163861564,-0.626659634,-0.345841872,0.145872632,-0.587203809,-1.269313293,-0.284276915
645,645,600837.0,-0.465806198,0.563705425,0.328197879,-2.023184671,-3.118721224,-3.117560272,0.753119731,-0.504543799,-0.084376213,-0.100433673,-1.002096363,-0.089389395,-0.553850597,0.029094669,0.017274625,-0.055645498,0.118733146,0.992372854,0.740027906,0.417719573,,-1.141425438,,0.307968411,-0.942534678
646,646,600839.0,0.785815317,-0.990584944,-0.479790729,0.104375625,0.174243871,0.175188406,1.420238468,4.504824987,1.837324771,0.837118597,-0.073649397,-0.138069662,-0.362837527,0.037017616,-0.184275781,-0.056435406,-0.689077143,-0.73033945,0.767536848,-0.727453206,-0.420097676,1.545707888,-0.513725434,-0.489786186,0.304094819
647,647,600850.0,0.826168757,0.464638984,0.183418253,-0.736135526,0.022249892,0.030351544,-0.923402912,0.17169037,0.012392111,0.004389408,-0.066409199,0.615491221,0.137501082,-0.019926422,-0.079956194,-0.051513603,-0.544072408,-0.43402927,-0.766828894,-0.271377361,-0.237933549,1.763908675,,-0.113224189,0.588320442
648,648,600851.0,-0.626207285,-0.402799728,-0.317781555,-0.146169786,-0.198271467,-0.190812756,-0.292801174,-0.656475717,0.071724952,-0.022618645,-0.21579294,-0.338207893,-0.164579379,0.000530784,-0.068392564,-0.05541003,-0.332585495,2.158259607,0.422470492,0.861616833,0.031682195,-0.850266136,-0.398406594,-0.301604367,0.157887481
649,649,600859.0,2.167703259,0.601496437,0.569925852,-0.254339917,0.274873789,0.275525671,0.970571851,1.546571569,-0.029468894,-0.062933471,-0.307513372,0.030623046,0.026219551,0.023148221,-0.002595158,-0.056928681,-0.41072843,-0.459202748,-0.957059766,-0.384029922,-0.035844636,1.669712208,-0.151255178,-2.064035276,-1.049360374
650,650,600863.0,-0.546523307,-0.464480059,-0.417558634,-0.007595078,-0.010356216,-0.019844702,1.020162951,-0.282867063,-0.039270508,-0.060133422,-0.61306358,-0.161278127,-0.311408186,0.025290159,-0.026571632,-0.056597859,0.167396271,-1.067047687,-0.246650364,-0.653027161,-0.813734312,-0.689980416,1.415575783,-0.200338628,-1.25788765
651,651,600864.0,-0.643044234,-0.518332252,-0.160401215,-0.397767663,-0.125002144,-0.117890057,-0.802040404,-0.688850981,-0.020607604,-0.041983429,-0.349242842,-0.402416126,-0.279358534,0.025287217,-0.372578048,-0.046264235,-0.076545389,0.283719548,0.053967404,-0.148983737,-0.335012223,-0.780184306,-0.268537596,0.147314141,1.150325845
652,652,600867.0,-0.587551861,-0.084680381,0.019608977,0.035029801,-0.035954319,-0.031560004,-1.199949698,-0.691420209,0.025651866,-0.003870724,-0.00051141,1.506503361,2.048024375,0.008437735,0.665543576,-0.056303886,-0.348701262,0.295348965,-0.409844782,1.685996756,-0.279558838,-0.214134702,-0.502276447,-0.605326406,-1.545690781
653,653,600869.0,-0.155233034,-0.319524532,-0.32729638,-0.117811671,0.055191712,0.060385301,-0.586891574,0.103772515,0.033116265,0.008688514,-0.091752425,-0.040022707,-0.310373174,0.156801681,0.474859478,0.067498273,-0.338692188,-0.797134945,1.564698196,0.78161384,-0.26840325,0.649325862,-0.097985108,1.074579075,0.948464265
654,654,600872.0,-0.339846184,-0.117477581,-0.132885372,0.071047531,0.066312199,0.071528055,-0.673734188,-0.394463387,0.051980394,0.020305516,-0.021796478,0.207497156,0.388973072,0.025508486,0.012402295,-0.056152914,0.242336582,-0.285401147,0.589565186,-0.137201682,0.404224347,0.193083397,-0.089702894,-1.001360864,0.103082302
655,655,600873.0,-0.350075193,-0.390382681,-0.263264183,0.131505863,0.226782928,0.233010348,-0.041524418,0.042532743,0.015062293,-0.005903431,-0.441208047,0.061641875,-0.018607134,0.087892634,0.195452407,-0.036252765,-0.414952093,-0.276740329,-1.410206165,-0.509280702,-0.538114794,0.229705542,-0.096899698,-1.068457516,0.510300117
656,656,600874.0,-0.57940957,-0.238948694,-0.160401215,-0.022446545,-0.029282026,-0.028153249,-0.081429454,-0.557098336,-0.01402232,0.005881115,-0.292413448,0.149429612,-0.014217259,0.022569414,-0.005059125,-0.057001198,1.491719499,-0.115498698,-0.080689778,-0.776391648,-0.374450758,-0.832777473,0.310661289,-0.102805079,-0.11488346
657,657,600875.0,0.861356547,-0.644797177,-0.93187347,0.664112199,1.283397067,1.293184084,2.084813247,1.732701487,-0.305497999,-0.377600904,-0.237452763,-1.110784505,-0.991660263,0.021864189,-0.00698185,-0.056767215,-0.336449044,-0.616472798,-0.242046741,-1.421669729,-0.36589753,-0.283878554,-0.459420646,-2.041164743,-0.936414985
658,658,600879.0,-0.119830434,-0.234764689,-0.363555576,-0.449981678,-0.145900267,-0.141723996,-0.415347888,-0.216653283,0.01062889,-0.001760784,0.185014239,-0.491669466,-0.512271706,0.030429098,0.019974743,-0.048858269,-0.18811223,-0.69706412,0.802717216,-0.646220466,-0.24740146,-0.085851695,-0.514294976,-1.368380666,0.500888444
659,659,600880.0,-0.620202857,-0.592969503,-0.57931065,-0.163360066,-0.144851165,-0.136843929,-0.136183777,-0.603470719,-0.128995666,-0.148365609,-0.699738324,-0.802191686,-0.822632255,0.020164456,-0.01268735,-0.057359212,0.074691695,-0.025303893,-0.138213678,-1.561066727,0.215812054,-0.729287037,-0.633448533,0.343015964,0.972507506
660,660,600881.0,-0.292352896,-0.707962156,-0.520421601,0.094026375,0.335805666,0.342101139,2.021719376,0.14464972,0.177321729,0.117536775,-0.318173631,-0.751359395,-0.839585022,0.023401289,0.017185673,-0.054394667,0.204765996,-0.725485184,-0.141053735,-0.474026055,-0.533223724,-0.793034217,0.184811886,-0.838086139,0.121556123
661,661,600884.0,-0.298060683,-0.287402171,-0.075539267,-0.395662731,-0.462771206,-0.461784668,0.060521757,-0.407168814,-0.084634706,-0.106926428,0.017076752,-0.237582219,-0.151873727,0.044046698,0.042994864,-0.056347478,0.894835219,-0.974249367,-1.513976591,0.514134074,0.441644117,-0.462739679,-0.240537598,0.376033095,1.033336505
662,662,600885.0,0.163717689,0.729850913,0.971091424,0.067363899,0.168872466,0.170661784,-0.643707783,-0.317127086,0.042693141,-0.00259016,0.01893027,1.168394419,1.964616762,0.094877274,0.036955117,-0.089851666,-0.895249402,0.809940004,1.416850105,-0.147847853,-0.075377682,0.481353199,-0.619825744,-0.249013932,-0.609900715
663,663,600886.0,-0.271301596,0.28405193,0.197304753,0.542669301,1.086543462,1.021654297,2.050908348,-0.456675177,-0.017621398,-0.065185045,-0.440983531,0.213099839,-0.238493443,0.030323181,0.007738923,-0.05694121,-0.851362342,-1.347115495,0.267028244,-0.708833687,-0.773015485,-0.906313365,5.424975648,-4.311207708,-1.330853752
664,664,600887.0,0.294996788,0.549263859,0.508208072,0.600204116,0.550368123,0.553670484,-0.791657838,0.235117418,0.006070968,-0.003528659,-0.234859864,2.117399895,2.2445694,0.026320573,0.034299329,-0.055936202,-1.721423669,0.928892679,1.092768185,-0.374376369,-0.339549453,2.759605401,-0.574065578,0.340892515,-1.606582301
665,665,600893.0,0.423749322,-0.088864386,-0.597568826,-1.635818662,0.174159943,0.176370358,-0.636768808,-0.276442808,-0.103170333,-0.11627342,-0.55988889,-0.726258633,-0.7676696,0.018501542,-0.008725395,-0.048819804,0.013431578,0.100026222,-0.046108811,-0.434025294,-0.488197478,-0.236931257,-0.446684971,0.35493653,0.057637518
666,666,600894.0,-0.164623264,2.72899549,0.404316475,-0.270594672,0.700977287,0.707049088,0.146525265,-0.16460315,-0.010086464,-0.035551837,-0.38438878,0.145069908,0.506678809,0.033362594,-0.0235389,-0.056390756,-0.641307399,0.376561757,-0.052200399,-0.587519756,-0.136681634,-0.00706732,-0.650461737,-1.254518124,-0.29623424
667,667,600895.0,-0.511662845,-0.178483073,-0.108969732,-0.115589798,0.184021507,0.192999276,-0.620345564,-0.635531723,0.007087868,-0.026866677,2.003500852,-0.121576995,-0.258444173,-0.002084599,0.004224545,-0.045895421,0.770430003,0.057191026,-0.213679491,2.489852256,-0.293993833,-0.846903423,0.136069824,0.044790886,0.462864607
668,668,600900.0,-0.55649659,0.255168799,0.431060846,0.247101727,0.283770179,0.291206811,-0.215703617,-0.643051058,0.019660801,-0.01883899,-0.088502861,0.552099273,0.375303789,0.042823123,0.040892449,-0.053576665,-0.22776869,0.179561757,0.503100095,0.931904533,-0.83939739,-1.000569817,0.73366253,-4.269335302,-2.694803763
669,669,600917.0,-0.343313818,-0.282408358,-0.263264183,0.088530162,0.03727304,0.04085009,-0.864639402,-0.351794751,-0.009759801,-0.035659588,-0.384640305,0.266492296,0.059411284,0.021780637,-0.005379197,-0.057620842,3.274899723,-0.13011198,0.233339784,,-0.366580145,0.363448965,0.260888982,-0.398024373,0.080430686
670,670,600958.0,-0.595284992,-0.01071797,-0.031822506,-1.905834697,-4.239708297,-4.241506675,-0.301215009,-0.653830899,-0.110170941,-0.125134719,-1.483008259,-0.131724901,-0.609741193,0.050701938,0.028545674,-0.056841053,-0.187128615,0.202690352,-0.335289765,,,-1.173497378,,1.821030041,0.06320717
671,671,600959.0,-0.591909419,-0.33828507,-0.237548441,0.004508283,0.048939061,0.05199004,-0.430024968,-0.595544618,-0.007038787,-0.032288393,-0.206007109,-0.200274286,0.026897661,0.021040741,-0.008361289,-0.057479124,-0.352519003,-1.088773597,-0.893233042,,-0.387007495,-0.687548048,-0.602748429,-1.241590581,0.025945003
672,672,600967.0,-0.49498956,-0.711201386,-0.692717071,-0.183766215,-0.27296757,-0.265648945,-0.669431648,-0.472612682,0.008857788,-0.076291815,-0.691811075,-1.150448534,-1.264760415,0.031345411,0.013198782,-0.053076978,0.295387754,-0.848072121,0.090132094,-1.455308571,0.220575614,0.03999768,,0.176721305,0.159707059
673,673,600970.0,0.55368842,-0.073073141,-0.160401215,0.103381629,0.461907795,0.470727129,0.347812695,1.774146456,-0.000242819,-0.012595496,-0.386976615,0.051716592,-0.454703678,0.013168316,-0.03770283,-0.055427165,-0.055517297,-0.990999321,-1.673850895,-0.055551817,-0.380653004,0.564349986,-0.179059861,-1.321034159,0.120685216
674,674,600971.0,-0.372374432,-1.662455165,-0.494705859,0.551264441,0.119103041,0.121227483,1.663333115,-0.125276323,0.138067727,0.109769809,-0.498000303,-0.646726505,-0.683191286,0.046029266,0.00598653,-0.057702103,-0.205850895,0.519302402,0.435612587,-0.907210491,-0.529559961,-0.659054874,0.001851731,0.663710436,0.235245425
675,675,600978.0,-0.384639014,0.003858564,0.096756203,0.234355193,0.245498918,0.25019219,-0.208212346,-0.382923144,0.018030636,-0.009634754,-0.064592819,0.205382236,0.218517462,0.027531199,0.006423979,-0.054973703,0.33913463,-1.317719546,-0.563897319,2.080980028,-0.232966488,-0.414203617,-0.231272849,-1.055425372,0.546752601
676,676,600993.0,-0.266524649,0.140716017,0.251050654,-0.115472857,-0.093109426,-0.085563504,-0.753371106,-0.425336464,0.006432308,-0.015647921,-0.017773771,0.780436439,1.338899058,0.045742957,-0.041900717,-0.056443131,-0.506884263,0.663640726,1.158495339,0.058541414,0.497828124,0.467362155,-0.645608703,-0.620543108,-0.203870243
677,677,600997.0,0.064649739,-0.808648211,-0.468990117,-0.033380498,0.093546902,0.09522992,1.930752361,0.497395231,0.18714462,0.144309892,-0.528904083,-0.681455719,-0.716383019,0.031299028,0.024355907,-0.058180625,0.755869883,0.679487685,0.567067796,-0.376559961,-0.499889882,-0.228162092,0.371900474,0.83336432,-0.221791281
678,678,600998.0,2.729920269,0.014116124,-0.08325399,-1.210914695,-0.15769218,-0.154385771,-0.518993534,1.493521212,0.019222754,0.001281426,0.17748369,-0.259065355,-0.528796192,0.030644661,0.019894332,-0.056661251,2.904156856,0.314926167,0.738559741,-0.160698449,-0.309694842,2.235811603,-0.2423655,-0.162444711,-0.482237899
679,679,600999.0,-0.458267419,0.752390553,0.409973938,1.342952857,-1.486611382,-1.481733417,0.05219443,-0.543842727,-0.093646916,-0.115649457,-1.373784069,0.031995889,-0.554350258,0.024921707,0.003540436,-0.054785114,0.501295347,0.236260125,0.283523041,0.576302033,,-1.123310612,,1.07403427,-0.388268042
680,680,601000.0,-0.577916135,-0.182937014,-0.160401215,-0.102024679,-0.111951308,-0.107102,0.863569175,-0.251834421,0.0008257,-0.014294235,-0.040105453,0.282521165,0.615640488,0.023356931,-0.002314022,-0.056254507,-0.194512233,-1.306550308,-2.643335056,-0.166546535,-0.429597585,-0.511639151,-0.507806372,0.020335682,-0.688775628
681,681,601001.0,-0.354933972,-1.171171998,-1.086167921,-0.264279875,-0.461973888,-0.474761954,1.398732538,-0.274034818,0.056028421,0.194212251,-0.763980102,0.582932583,-0.262298697,0.029289644,-0.023903156,-0.063934217,0.451213066,0.766548306,0.993136935,-0.69343727,-0.287802302,-0.740163054,1.680409839,0.697226647,0.827371122
682,682,601002.0,-0.433257492,-0.555313458,-0.520421601,0.038479551,-0.030582913,-0.024060954,-0.393616148,-0.334788016,0.318830872,0.206345589,-0.366959299,-0.657931871,-0.648786092,0.019586428,-0.035447158,-0.056477631,1.73327914,0.113282943,0.182731015,-1.091402281,0.488734725,0.010074041,-0.158244741,0.014021606,0.592357744
683,683,601005.0,-0.562889721,-2.292350367,-1.677629983,-0.183298453,-0.339564601,-0.33707337,-0.806540486,-0.288005661,0.016650033,-0.004596833,-0.881811839,-11.56778446,-2.507665903,-0.178794134,-0.069059806,-0.05765651,-0.22776869,-1.108507103,-0.29570049,-1.110768949,-0.84201362,-0.855362019,7.343498804,-0.507892994,0.090456615
684,684,601006.0,-0.398059473,0.212114038,0.071040461,-0.10915806,-0.025211508,-0.022696578,1.567068811,-0.013080239,-0.071727885,-0.091859006,-0.627233369,-0.053639824,0.245784649,0.021899457,-0.005672461,-0.056304273,-0.098992888,-0.831856169,-0.283447056,-1.077305888,-0.498827017,-0.383707753,-0.513149928,-2.111482612,-2.297996177
685,685,601009.0,-0.261829534,1.132730103,1.279680326,10.10923566,8.622331116,8.646454685,1.339713198,-0.062576558,0.034108734,-0.000938383,0.3893536,0.687454162,-0.678480201,0.023211545,-0.001770525,-0.05544452,0.019832246,-0.762931252,-1.725572054,1.938670732,,-1.200384146,,0.157883402,-1.782017853
686,686,601010.0,-0.354933972,-0.471228454,-0.36612715,-0.047530321,-0.129114626,-0.131204812,-0.110379015,0.365116581,-0.030564471,-0.063395495,-0.524413776,-0.142596333,-0.071321316,0.021937013,-0.004294996,-0.05719522,-0.124218719,-0.795773193,-0.243672869,0.12417622,-0.506057332,1.034311997,-0.642306253,-0.416878925,-0.139507532
687,687,601012.0,-0.099495165,0.357609437,0.662502523,0.051752318,0.065388989,0.05400247,-0.653246611,-0.131152652,0.901748211,0.65747287,4.530139287,1.814984869,1.863578271,0.022710032,-0.003905242,-0.054137832,-1.065874184,1.985627648,1.02298814,1.320545149,-0.146634669,0.707093398,-0.179377433,0.254545367,0.18777577
688,688,601016.0,-0.647534768,-0.470553615,-0.407272337,0.029708999,0.020109723,-0.008345269,-0.331545484,-0.703940442,0.015658484,-0.022586506,-0.175010485,-0.390728409,-0.450813464,0.03715421,-0.014727114,-0.057705855,-0.087375705,-1.455877581,-0.463809615,,-0.265000056,-1.073641101,1.25970913,-0.384738118,0.38058295
689,689,601018.0,-0.589290792,-0.376076083,-0.340411408,-0.031275566,-0.105656693,-0.101224695,0.154589893,-0.402409273,-0.029733824,-0.055879286,-0.282379468,-0.152224785,0.083966028,0.021869597,-0.005341564,-0.056251538,0.39275139,-1.036413137,-1.134511507,0.347950681,-0.566473492,-0.493706234,-0.478504777,-0.334947578,-1.058974909
690,690,601021.0,0.319075875,1.839961914,0.353913621,0.204359908,0.536352113,0.514119161,-0.84733663,-0.473145518,-0.036072962,-0.004791409,-0.238631047,1.178653637,0.640909033,0.021593198,-0.007078969,-0.057707391,-0.663683252,-1.50371355,0.09575495,,-0.393929782,-0.290315237,0.732083617,1.737575182,-0.573067359
691,691,601088.0,0.148200283,0.362873185,0.711362432,0.999556545,1.116170119,1.114426364,2.671187324,-0.056162434,-0.021476211,-0.050227492,-0.450347341,-0.215431214,0.024827639,0.020938921,-0.008116179,-0.056949319,-0.342151737,0.306168248,0.349169549,-0.795871357,-0.288801676,-0.564353937,-0.150982334,0.27900288,-1.692768154
692,692,601098.0,-0.121579595,0.709335792,0.611071039,0.020996919,0.255570302,0.264067769,-0.26532971,-0.254909262,0.017413036,-0.020526767,-0.104870537,0.509930734,0.992884164,0.02420724,0.000286833,-0.053672146,-0.25655414,0.06748288,0.172761856,-0.447699993,0.47721435,0.158224084,-0.64184406,-0.1844839,-0.992137705
693,693,601099.0,-0.6830192,-0.496197516,-0.486991136,-0.467932072,-1.182539494,-1.17693893,-0.260890645,-0.710881734,-0.11692225,-0.134684757,-1.393168354,-0.544523917,-0.705961529,0.049359689,0.310245157,-0.056117877,1.819147383,-0.325084329,-0.144828443,-0.060034118,,-1.168840467,,0.276545039,-0.184214176
694,694,601101.0,-0.206511055,-0.734820769,-0.880441986,-0.047471851,-0.110272744,-0.105599224,2.980741008,0.00896628,-0.74061106,-0.926738619,-0.641121247,-1.240573814,-1.115504686,0.026319804,-0.0057184,-0.055686515,-0.22776869,0.182174932,-0.078887061,-0.789036831,-0.56919662,-0.571321862,0.505052539,0.583803375,0.466053378
695,695,601106.0,-0.65154454,-1.0075909,-0.842639846,-0.276266295,-0.318037016,-0.311172834,-0.146225793,-0.621180932,-0.042983333,-0.069570103,-0.871443618,-1.69728525,-1.519444509,0.055819495,-0.043790836,-0.048967236,-0.026862392,-1.127969251,-0.262682926,1.952372714,-0.172142799,-0.999153608,0.045414241,0.697155367,0.25911024
696,696,601111.0,0.15453204,0.045428678,0.071040461,0.445842416,0.779408195,0.714731575,1.170971584,0.301587775,-0.014777704,-0.044483642,-0.160494639,0.209983115,-0.236530491,0.034160665,-0.004213339,-0.05664801,-1.103272013,0.22905412,0.485969453,1.187230362,-0.777918796,-0.113620424,1.438637762,1.000743071,-0.452972873
697,697,601117.0,0.472961083,0.094287059,-0.160401215,-0.254632269,-0.078380026,-0.074614326,1.803792938,1.967487202,-0.048698172,-0.064473012,-0.576226181,-0.238992166,-0.484611928,0.024304637,0.002566143,-0.055580868,-0.204156021,-0.30338287,0.074329094,-0.921985122,-0.283509012,0.377080185,-0.230461774,-2.137083204,-1.485223958
698,698,601118.0,-0.487921315,-0.910683946,-0.777064704,0.00064924,-0.088409447,-0.084442484,-0.375741857,-0.211736437,0.007414137,0.008517108,-0.05926691,-1.342720746,-1.443710253,0.012737233,-0.032803786,-0.055927445,-0.22776869,-0.211624092,0.174881221,-1.302089859,-0.046168503,0.280736575,-0.178060926,-0.062152119,0.314416804
699,699,601126.0,-0.296863889,-0.032177866,-0.340154251,-0.317897177,-0.191641139,-0.187555605,-0.038493164,-0.103698411,-0.030806678,-0.029797772,-0.204266693,-0.443323134,-0.387213821,0.046594815,0.114092691,-0.05266191,0.552723101,-2.02441852,0.175756716,-0.294644588,0.064585659,0.121351435,-0.633381441,-0.144499808,-0.144360872
700,700,601139.0,-0.327233816,-0.100336657,0.045324719,0.046489987,0.184860789,0.17904305,-0.182877017,-0.111538917,0.061473864,0.032445954,-0.098803558,0.542378062,0.398609382,0.02629059,0.002434763,-0.056992842,-0.601379199,0.510563419,0.557246838,-0.301804056,-0.660432699,-0.082945045,-0.418365911,-1.338355113,-1.110956346
701,701,601158.0,-0.616489727,-0.201292649,-0.211832699,-0.007770489,-0.036625744,-0.030243855,-0.258035308,-0.58312501,-0.021306246,-0.045937729,-0.089876962,0.219017905,0.545509568,0.036896344,-0.015938756,-0.056274637,-0.425087376,-0.087747081,-0.03764263,-0.103586139,0.594413262,-0.69552199,-0.250312251,-1.223316149,-0.917553556
702,702,601166.0,0.15906349,3.073163642,3.156929479,0.730592976,3.444128711,3.458994775,2.087999029,0.131207379,-0.001397897,-0.021808452,-0.037620591,0.868428248,-0.659564482,0.022560169,-0.003690574,-0.055736835,0.06449663,0.676359552,0.235666081,0.453140703,,-1.195611179,,0.516665719,-2.829807104
