Stkcd,F090101B,F090101C,F090501C,F091101A,F091801B,F091801C,F092101C,F090602C,F091002A,F081002B,F081202B,F081602C,jlr,yylr,yysr,rate1,rate2,rate03,factor_ma,F010101A,F011801A,F011901A,rate,PD,BZC,aa,y
000970,0.046317606,-0.3648893,-0.431309716,-0.432510747,0.197027423,-0.150382202,0.379477516,-0.423060693,-0.413088911,-0.041606,0.001825,-0.098522,0.025248074,0.004786492,-0.056177199,-0.018194542,0.718460442,-0.126838975,-0.166077739,1.638721453,1.676346435,-0.954300188,0.09830933,-0.483006919,0.043293409,683,0
000703,-0.305069759,-0.577988269,1.355163659,0.111300095,0.11311308,-0.194021291,-0.185772758,1.372914885,0.14346309,-1.408967,-1.367735,0.080362,-4.185547211,24.1783307,0.278749927,1.258325833,0.071359691,-0.623762376,-0.084699454,-0.642933721,-0.492469257,-0.578746153,0.098701299,-0.340854961,0.042887268,684,0
600660,-0.09198462,0.367597128,-0.239780121,-0.261657452,-0.072391048,0.216406917,0.164395033,-0.230512358,-0.079625337,0.175989,0.177357,0.049915,0.021850507,-0.006090201,-0.056673834,-0.560895326,0.195121951,0.082949309,0.012829651,-0.109949362,0.063850741,-0.610351776,0.103427173,-0.402172839,0.031196024,685,0
600816,0.315130995,1.742730739,-0.368828022,-0.388473334,-1.317559557,-0.024658411,0.278343944,-0.360246662,-0.378805425,0.682561,0.671212,0.4395,0.023460527,-0.005397494,0.02013356,0.288624788,-0.549407115,-0.518847912,-0.398514851,,0.163899945,-1.023211261,0.106212425,-0.139197825,0.045094623,686,0
600104,1.254171872,3.280490946,4.398946055,0.98624364,-0.075324466,0.290241032,0.469574891,4.406496646,3.301399164,0.047664,0.080683,0.055307,0.022763716,-0.002428804,-0.055318,-0.198397738,-0.036286522,-0.173892554,-0.057879377,-0.424855932,-0.413086378,-0.087976159,0.107615139,0.053935957,0.032568115,687,0
600366,-0.172546298,-0.239977292,-0.491076798,-0.335462225,-0.040741016,-0.112116419,-0.400705078,-0.483145675,0.154834815,0.676502,0.451731,0.000148,5.225489703,-0.07569676,-0.0567919,0.062256809,0.352321981,0.093298746,-0.093386953,0.426484998,0.449651904,-0.543438126,0.108724244,-0.571734717,0.041316553,688,0
300088,-0.397494204,-0.4014738,-0.397684584,-0.335594871,-0.070114016,-0.247401726,-0.025555017,-0.348566869,0.213880681,0.458823,0.607125,1.426093,0.010488045,-0.016648469,-0.054898986,2.884533143,,0.306486101,-0.312098501,0.147902754,0.407178056,-0.655304815,0.11,-0.193373633,0.051352698,689,0
300017,0.238149249,1.200829478,-0.147505403,-0.368458363,-0.019452295,0.445043777,-0.520749128,-0.137421691,-0.057822339,0.715016,0.707067,0.534285,0.026876757,0.006129422,-0.054242078,-0.469411569,0.65261708,0.007001167,0.131074288,0.815366,0.286407585,-0.479708212,0.112210741,0.022596918,0.048175807,690,0
600887,0.26670204,0.916713135,0.921773563,-0.117655409,0.463041179,0.619211361,0.7199367,0.920868556,0.195012944,0.117096,0.114959,0.109419,0.026320573,0.034299329,-0.055936202,0.113898305,-0.45100426,-0.512066803,-0.175420168,-0.40763954,-0.286213113,-0.69284201,0.113173653,0.340658286,0.030279893,691,0
600633,-0.260842515,-0.138281821,-0.484201188,-0.487805161,-0.230338748,-0.097178311,0.261820689,-0.476233494,-0.470515184,0.443172,0.471604,0.127726,-25.52196915,0.115306172,-0.050328677,,1.756954612,,-0.125733855,-0.446542963,0.137555102,-1.009267928,0.113207547,-0.274183247,0.042177107,692,0
600998,-0.405901394,-0.323014291,1.629796307,-0.006202467,-1.487850362,-0.430763183,-0.297831099,1.649008297,-0.2684879,0.238619,0.340482,0.207479,0.030644661,0.019894332,-0.056661251,0.101742552,0.042346939,-0.769599695,-0.100661626,-0.316569201,-0.515496957,-0.198833102,0.116198917,-0.17184245,0.042239414,693,0
000988,-0.219758075,-0.526250974,-0.462543658,-0.416580741,0.035563053,-0.234350661,0.178022739,-0.454460768,-0.659027456,-0.105779,-0.323473,0.113127,0.031041768,0.011588764,-0.056795328,0.311455108,0.468838527,0.416114223,0.104693141,-0.111095725,-0.103412761,-0.647568942,0.117161716,-0.156473851,0.049205858,694,0
000402,0.888890599,0.146089335,-0.259197906,0.746448213,-4.049490464,-2.358755237,-2.264028983,-0.250033426,1.035315348,-0.27228,-0.225271,-0.293664,0.041253716,0.047207231,-0.043751408,0.229211087,0.405897658,-0.094368568,-0.074954296,0.471527965,-0.53637275,2.468785205,0.117948718,-0.291174663,0.040667631,695,0
000012,0.041931247,-0.367549409,-0.405073527,-0.348683686,0.305003193,-0.09423013,0.283444186,-0.396684955,-0.548079301,-0.319157,-0.311665,0.054849,0.022503252,-0.002874908,-0.057083959,0.341708543,-0.268493151,0.141624791,-0.081530782,-0.692549042,-0.285861711,0.343312582,0.125317528,-0.323007628,0.044789421,696,0
002271,-0.334574058,0.846999535,0.350420165,-0.184755571,-0.344505483,0.125113316,0.000274641,0.362827187,0.695617559,0.251027,0.167058,0.059543,0.089629912,-0.125845653,-0.052818883,-0.681515617,0.326164875,0.156698099,-0.308664931,-0.000126872,0.089425247,-0.938138723,0.130512249,-0.083421682,0.042228817,697,0
600618,-0.53141007,-1.306086888,-0.169083849,-0.436304601,-0.211505827,-0.366476498,-0.089098448,-0.159440054,-1.040490538,-1.178508,-0.816034,-0.120383,0.078475259,-0.048747722,-0.057041407,0.3438801,1.1015625,0.346172256,0.062974203,-0.535369906,-0.344725159,0.499536395,0.134978229,-0.162001638,0.047712852,698,0
000860,0.726683842,0.047719,0.788342652,0.406582929,0.383973432,-0.053162189,0.477128682,0.803078973,1.019880837,0.050795,0.035951,0.016535,0.037859653,0.025590873,-0.056167664,0.217142857,0.210227273,-0.165291005,-0.067514677,-0.158813392,-0.478646303,1.204096799,0.135890152,-0.236550818,0.04114751,699,0
601225,-0.981758084,-0.988366099,-0.434613875,-0.353672059,-0.250657788,-0.383197882,0.005361618,-0.426382427,-0.512810336,-1.835695,-1.319877,-0.209937,0.025719561,-0.003772,-0.05810745,0.008298755,1.355967078,1.71598108,-0.2618683,-0.613444353,-0.388039929,0.973852484,0.141608392,-0.299804186,0.04355413,700,0
600309,0.01318627,0.826965302,0.164888628,0.130781357,0.140384203,0.467038925,-0.889712255,0.176308813,0.152026055,-0.291522,-0.320917,-0.117527,0.022282076,-0.003856025,-0.056284439,0.042640187,-0.197031039,-0.220816982,-0.130243902,-0.632420887,-0.509214455,1.627809681,0.150148662,-0.479505157,0.03466727,701,0
600497,-0.534479392,-0.641528085,0.311533754,-0.091984185,0.006848245,-0.062613835,-0.197699852,0.323733941,0.260361904,-0.48226,-0.538825,-0.041488,0.032436902,0.002061211,-0.055302296,-0.475543478,-0.500678426,0.552536232,-0.109482759,-0.757333803,-0.489892691,1.458056366,0.150959133,-0.251278817,0.043780198,702,0
600566,0.239149746,0.924414654,0.016307901,-0.296804834,0.240822833,0.356371563,-0.266868301,-0.352866824,-0.818654529,0.315227,0.338627,0.26166,-0.048112137,-0.387807831,0.007398843,0.146766169,1.749502982,-0.044090826,-0.004250386,0.010260674,0.505497339,-0.958234338,0.151103565,-0.190534217,0.037940862,703,0
002142,0.481501779,1.351979212,-0.267148511,6.686823513,-0.008087898,-0.897875911,-6.194391447,-0.25802623,1.39936921,0.165573,0.1411,0.237229,0.023372746,-0.002359886,-0.055830468,0.084615385,1.413926499,0.032015285,-0.076972833,,-0.655068385,-1.023211261,0.154869933,0.096589347,0.034440637,704,0
600392,-0.460776111,-0.100211865,-0.379480506,-0.455494947,-0.342186015,-0.326792263,0.014062592,-0.370955805,-0.623061931,-0.905353,-0.848821,-0.274907,0.025674909,0.003267501,-0.044866154,-0.160872529,1.621445979,-0.440229221,-0.334564254,1.069559447,-0.076706596,0.376888039,0.157088123,-0.085774738,0.045736723,705,0
002665,-0.496315424,0.23641421,-0.290735545,-0.187961969,-0.673220702,-0.524410071,-1.401689622,-0.281738812,0.50398751,-0.227137,-0.080971,0.015916,0.069005373,0.051136288,0.650212916,-0.739672131,,0.49257265,-0.064296754,0.012710118,-0.089388734,-0.309530031,0.157949791,-0.114367009,0.04367095,706,0
600094,-0.498433236,-0.404749802,-0.481135449,-0.187209916,-0.739505647,-1.047668297,-0.676355852,-0.473151448,-0.611435327,0.089023,0.056545,-0.039468,-0.433102167,-1.807762758,10.29517653,0.099811676,,0.056497175,-0.217706821,-0.07334041,-0.539813513,1.415233174,0.157994324,-0.089333852,0.045783428,707,0
600395,-0.519892108,-0.53919501,-0.462214139,-0.392988852,-0.024452378,-0.093427703,0.312952577,-0.454129497,-0.530654805,-0.924481,-0.954688,-0.213691,0.022620701,-0.010284536,-0.057118254,0.145048815,1.915956151,-0.404074085,-0.266600595,-0.358559858,-0.162082003,0.064545249,0.165501166,-0.311914396,0.043122616,708,0
601001,-0.799172089,-1.19605458,-0.266832262,-0.161964247,-0.802525822,-0.366665719,-0.381921416,-0.257708389,0.375475493,-3.753658,7.2261,-0.178374,0.029289644,-0.023903156,-0.063934217,0.010928962,-0.84744365,-0.324047774,-0.221910112,-0.272788717,-0.4605161,1.70122323,0.168908819,-0.291869375,0.040773042,709,0
000612,-0.636903154,-0.779228727,-0.378873383,-0.346287266,-0.203032413,-0.358430626,0.079537982,-0.370345454,-0.503881535,-1.175405,-1.509631,-0.112637,0.015133541,-0.049692728,-0.057666335,1.365661861,-0.68600823,-1.555683092,-0.180522565,-0.33673095,-0.210320598,0.389871284,0.169172932,-0.383675533,0.042895459,710,0
000937,-0.377177143,-0.621717813,-0.407994457,-0.241372658,0.098053245,-0.201853057,0.435833279,-0.399621422,-0.051152875,-2.854031,-1.158518,-0.313298,0.033401763,-0.07417637,-0.058921349,-0.00591716,4.966269841,-0.336977234,-0.22324159,-0.459563738,-0.313502277,0.238823113,0.174757282,-0.373642875,0.038368789,711,0
002635,-0.201530565,0.071513722,-0.285106011,-0.202635157,0.040969426,0.20489685,-1.228165195,-0.276079335,0.391665796,1.453521,1.590808,1.571351,0.023727761,0.000216943,-0.054587593,-0.31942446,-0.347841727,0.420863309,0.136521739,0.251332504,0.504051669,-0.863042262,0.178177231,-0.12173824,0.045165329,712,0
600026,-0.502227965,-0.601771565,-0.457906269,0.018955514,0.015152823,0.078606805,-0.4561848,-0.449798713,0.210915135,0.146436,-14.445599,0.035894,0.028613718,-0.021966358,-0.057097063,,-0.305785124,,-0.021526419,-0.600515252,-0.438918426,1.986727725,0.18404908,-0.143784381,0.048237898,713,0
600271,0.335261522,1.415544166,1.235057072,-0.15851439,-1.16613598,0.259160941,0.608275788,1.252169454,0.892047693,0.279754,0.149439,0.121459,0.023001208,-0.002210383,-0.055088419,,-0.582727273,,,1.050160339,0.063033092,-0.02462697,0.18988465,-0.046300391,0.050755092,714,0
600056,-0.162991646,0.036709485,0.890824307,-0.070783757,-0.828559113,-0.049596106,0.50050426,0.906105725,-0.051597237,0.171231,0.176542,0.151918,0.023553616,-0.000134647,-0.055166936,-0.62597715,-0.310244712,-0.102224895,-0.098724348,-0.16621018,-0.453000449,0.348140606,0.192771084,-0.195820807,0.044266978,715,0
002371,-0.504247801,-0.477484591,-0.493056514,-0.261972194,-0.296130727,-0.168074105,0.085878794,-0.485135921,-0.065429575,0.021483,-0.200769,-0.111544,0.027500373,0.034521728,-0.054402669,,,,,-0.220309673,-0.321421984,0.937369178,0.193316832,-0.31202698,0.048548585,716,0
600809,-0.047469097,-0.413799658,-0.333204973,-0.36712362,-0.099347973,-0.20292969,0.139221742,-0.324434134,-0.272481002,0.51396,0.517338,0.054261,-0.010598628,0.099262257,-0.051795133,0.161543098,-0.773222626,-0.265680709,-0.097511427,-0.039679872,0.094900402,-1.020860703,0.195847098,-0.470377296,0.036762691,717,0
600797,-0.593753659,-0.933393938,-0.223088782,-0.409643023,-0.448818318,-0.320958349,0.256953386,-0.213732239,-1.020538695,-2.549386,-2.092465,0.120043,0.012425426,0.086951512,-0.056253986,0.078769692,-0.519471488,0.645450931,0.097211155,-0.299429641,-0.294162198,-0.894223019,0.196439169,-0.193139398,0.05839539,718,0
002311,-0.511383172,-0.134048271,1.057814984,-0.332908941,-0.149325319,-0.296282182,0.102275233,1.07398462,-0.451911439,0.438285,0.318458,0.212276,0.096362766,0.277642323,-0.05083488,0.446671439,3.546170365,0.008589835,-0.131377551,-0.324941227,-0.050794806,-0.883010969,0.196923077,-0.141511376,0.041045084,719,0
000895,1.982004248,0.809008423,0.488018889,-0.366142015,1.406800804,0.478752299,0.550823251,0.501157796,-0.129328057,0.047683,0.059015,-0.021863,0.023217414,-0.000672855,-0.056729443,0.061362454,-0.318961293,-0.431424183,-0.114441417,-0.121892748,0.617558308,-0.998800773,0.198429103,-0.366078572,0.030030519,720,0
000423,4.179423547,2.141633991,0.021012539,-0.122019024,1.179148096,0.360363041,-0.191927856,0.031667451,1.337173406,0.193501,0.206086,0.359354,0.024211246,0.001192231,-0.055373756,0.129833657,-0.72332696,0.236772039,-0.011597152,1.047909959,1.09026029,-0.968458713,0.204036635,-0.012136419,0.032791175,721,0
300072,-0.175346182,0.355276983,-0.12321423,-0.217854162,-0.477537641,0.055214334,0.062838563,-0.113326456,-0.400037827,0.980716,0.961022,0.893115,0.056089094,0.070560504,-0.051190305,0.472475714,,-0.441566088,-0.009471871,-0.049741757,-0.334900785,-0.069955216,0.207195203,-0.091656957,0.039403664,722,0
600654,-0.513766654,-0.554663179,-0.661245565,-0.462460554,0.665663682,0.085654925,0.647649846,-0.654219565,-0.817846742,0.466703,0.442325,0.710078,0.03633056,0.053157801,-0.059420984,-0.488557559,3.666666667,-0.197642164,0.457401238,-0.152404937,-0.363735583,0.433406264,0.207930368,0.396314295,0.046802957,723,0
601699,-0.565166953,-0.735724287,-0.391751713,-0.081073956,-0.072729624,-0.290667538,-0.118561737,-0.383292283,0.008442683,-1.055662,-0.889929,-0.304106,0.000339963,-0.003630368,-0.057692699,1.908099688,2.07165109,0.37694704,-0.243373494,-0.590615761,-0.477930145,0.709337478,0.210327456,-0.392975277,0.037775169,724,0
600183,-0.381150868,-0.303934178,-0.252616577,-0.39880517,-0.077862427,-0.198426894,0.008360636,-0.243417091,-0.759977714,0.058476,0.059216,0.025905,0.023713934,-0.000443703,-0.056724428,1.773508595,-0.35793731,-1.206268959,-0.018259936,-0.213336768,-0.22850994,-0.309745223,0.216148024,-0.44757223,0.042214719,725,0
600188,-0.474749154,-0.290367393,0.31775454,0.202983125,-0.829919735,-0.072928477,-0.236364482,0.329987815,0.724041244,-0.55274,-0.67051,0.079544,0.011756644,-0.042998781,-0.054204957,-0.396825397,-0.266666667,0.128042328,-0.160216022,-0.37247511,-0.509904668,2.071127098,0.218181818,-0.232077528,0.04449165,726,0
000596,2.138307884,0.903798808,0.209234926,-0.090239044,1.24610026,0.395181063,0.634345813,0.220890988,1.007088116,0.19854,0.199586,0.129558,0.027833708,0.011983066,-0.05424684,0.123076923,-0.817260274,-0.043833872,-0.057480981,0.001051794,0.104292868,-0.94823619,0.221263698,-0.314872097,0.038439233,727,0
000568,1.544706031,0.543808793,-0.284904892,-0.263837874,-0.072052473,-0.29031539,0.166957358,-0.275877146,0.415172542,0.588749,0.62168,0.28892,0.017864371,-0.017432474,-0.054340195,0.168965517,-0.224921406,0.249444525,-0.007593925,0.625829408,0.721656455,-0.967404824,0.247151899,-0.162138109,0.035722032,728,0
002237,-0.295837301,-0.09217669,2.394752088,0.304582632,0.426191532,1.760817098,2.209514013,2.418032857,0.577443547,-0.315462,-0.297359,-0.080659,0.027532042,-0.001716985,-0.055027432,2.878757515,6.004008016,-3.30944776,-0.10462963,-0.378894041,-0.508141172,0.39166455,0.247278383,-0.142157962,0.04323104,729,0
600216,-0.603178303,-0.663326582,-0.281259467,-0.296519387,-0.25697696,-0.103153084,-0.146213516,-0.272212332,0.331333475,-0.076562,-0.342215,-0.069456,0.013105431,-0.03597584,-0.057570554,-0.578011318,-0.634887839,0.705632102,-0.047038328,0.103047937,0.864240935,-0.918136911,0.254558716,-0.39742023,0.037401422,730,0
002048,-0.071300145,0.808598208,0.808394728,0.063717599,0.07256348,0.379027341,0.346910148,0.823237705,1.128083752,-0.423114,-0.29489,0.12592,0.021249502,-0.005082357,-0.055675752,-0.085057471,,1.508241829,,-0.301804,-0.233691306,-0.338542315,0.25769569,-0.344942944,0.045974166,731,0
002299,-0.990636318,-0.784080456,-0.077390071,-0.203687421,-0.267292225,-0.037931095,-0.649278194,-0.06725856,-0.558170735,-14.140525,60.809094,0.078272,0.029903224,0.010483183,-0.055465446,0.409731696,3.044565712,0.087204995,0.076470588,-0.676999372,-0.285097479,-0.635799599,0.274523641,-0.113601481,0.040886863,732,0
000858,2.642957826,1.209843911,-0.214508549,-0.08778794,1.421035418,0.486154914,1.031220718,-0.205106367,1.565582127,0.058147,0.026622,0.030831,0.024619016,0.001660562,-0.055034186,0.135247607,-0.065433368,0.093581222,0.011820331,1.561303131,1.382300856,-0.994265189,0.277470125,-0.080110785,0.033928153,733,0
002168,-0.500767729,-0.881676068,-0.693937462,-0.545147584,-0.156922952,-0.281099918,0.164252298,-0.687085349,-1.121096584,-2.091015,-2.162402,-0.331514,0.008988653,0.001170077,-0.054264664,0.130975143,0.859678783,0.204239304,-0.101694915,1.271448904,1.302385342,-0.995710837,0.281911263,-0.229751042,0.050478544,734,0
002456,-0.392429541,-0.037470768,1.046829753,-0.111941114,-0.244678095,-0.321869707,-0.483077273,1.06294096,-0.030752916,-0.297993,-0.29949,-0.050534,0.01349876,-0.025468192,-0.051192319,0.139587363,0.228239845,-0.0931657,-0.07122708,-0.276942426,-0.450893182,0.514274283,0.28551415,-0.217252902,0.045412556,735,0
600429,-0.531850967,-0.655668485,-0.453171592,-0.443285402,-0.146541778,-0.31863746,-0.151266533,-0.445038853,-0.548281917,0.841552,-1.228301,0.003497,0.02205668,-0.028665778,-0.056622371,,0.361333333,,,0.842537761,0.536165456,-0.491284434,0.290085679,-0.186731721,0.041730557,736,0
000002,3.885121037,1.963154149,0.860423892,1.531859854,1.140459306,0.340243196,-0.079537352,0.87554361,1.740254021,0.3454,0.326006,0.335828,0.047767343,0.070473512,-0.033596503,0.621101526,1.615631692,0.240941157,0.161205767,-0.313688016,-0.571203511,0.561533738,0.292662116,0.461280883,0.03159859,737,0
600161,-0.419079315,-0.399724389,-0.426463406,-0.184199558,-0.176686729,0.168584782,0.310494782,-0.418188607,-0.395288128,-0.48893,-0.361963,-0.114185,0.073969666,-0.223671286,-0.056978832,-0.482965932,-0.749785285,-0.314342972,-0.081570997,-0.342849104,-0.429430574,1.562954148,0.297924901,-0.219425758,0.046300888,738,0
600489,-0.511899436,-0.659514673,0.298250945,-0.281950176,-0.136846783,-0.277398611,-0.562244042,0.310380481,-0.463289328,-0.49654,-0.478386,0.104687,0.01447792,-0.027896506,-0.055987379,0.299093656,-0.798702615,0.703927492,-0.133031674,-0.518618433,-0.498257659,1.292816563,0.299171063,-0.301872277,0.037993199,739,0
002001,-0.399800434,-0.001099945,-0.3837604,-0.309517819,-0.079158946,0.06696527,0.107724618,-0.375258465,0.181206068,-0.517554,-0.533245,-0.082048,0.021616598,-0.007795664,-0.05706959,0.196100917,-0.636666667,0,-0.052878966,0.034032635,0.326849712,-0.831546994,0.306042032,-0.287765032,0.038704965,740,0
600519,7.097270415,16.23472556,1.891384924,1.606007256,1.499035073,5.649051366,5.35441058,1.859188053,12.49941693,0.011409,0.002534,0.034385,0.024144217,0.001008567,-0.05484493,-0.914707365,0.294588822,-0.00907466,-0.036535194,0.533029048,0.578627476,-1.021914591,0.30744064,0.573669248,0.025163216,741,0
600332,0.006422081,0.388526063,0.583039421,-0.185101521,-0.003615994,0.325545019,0.814761827,0.596683739,0.163909414,0.111216,0.034854,0.017276,0.025881948,0.003951684,-0.055164662,0.116562154,1.759343665,-0.10587768,-0.07904,-0.255363658,-0.219661556,-0.80465904,0.308300395,0.004417433,0.038322412,742,0
600549,-0.419510791,0.553993309,0.346041997,0.106323401,-1.345019379,-0.712294514,-0.733484715,0.358425732,1.359478389,-1.618426,-1.464612,-0.235429,0.036148908,0.034393818,-0.05438393,-0.00686378,0.174890693,0.370500144,-0.174511545,-0.312896563,-0.275424578,0.005880623,0.315883829,-0.167210445,0.041171166,743,0
000413,0.145195351,-0.304924863,-0.617400674,-0.335620728,0.248663337,-0.123529293,-0.183305412,-0.610144259,-0.547765995,0.531648,0.666324,1.16955,0.016322208,-0.026221748,-0.0419296,-0.120155039,0.157488987,0.252324615,-0.019916143,0.250458545,-0.29046313,0.859469704,0.316210807,-0.049079268,0.042799481,744,0
600518,0.161938132,0.586079162,-0.042846948,-0.083217817,0.195105217,-0.011551002,0.476489295,-0.032531703,0.573348869,0.205856,0.206837,0.132774,0.022999595,-0.002591224,-0.054963261,-0.171681416,0.576744186,-0.147492625,-0.194444444,0.044046937,-0.307636421,0.203873738,0.317588564,0.076880822,0.042549467,745,0
000503,-0.518750297,-0.707574893,-0.706789968,-0.56576376,-0.156959067,-0.334470493,0.223419242,-0.700006218,-1.153899575,-0.501288,-1.8343,-0.006377,0.038234935,0.060556181,-0.053626246,0.021347972,2.217098943,-0.107319588,-0.12622866,4.262456704,4.4882536,-1.016998284,0.329884358,-0.053326475,0.052259135,746,0
002384,-0.510842414,-0.643735701,-0.285083505,-0.366213298,-0.222930717,-0.402178176,-0.179027619,-0.276056709,-1.034389258,-0.112608,-0.351146,0.133135,0.006699213,-0.092163368,-0.053944806,,-0.212287712,,0.213235294,-0.402236881,-0.433422287,-0.98063085,0.330813953,-0.220099363,0.036306957,747,0
600487,-0.238792013,0.390979351,1.611221912,0.563888537,-0.480386189,-0.057072907,-0.486652006,1.624965254,1.423287087,0.808028,1.014494,0.301714,0.027212138,0.007781312,-0.054038404,0.498745295,-0.51179173,1.097239649,-0.428028704,-0.327361423,-0.481703614,0.537835038,0.359798995,-0.193976354,0.047739147,748,0
000983,-0.413029228,-0.64346032,-0.195218447,-0.031031489,0.100155121,-0.20075999,-0.088671836,-0.185713662,0.04929513,-0.398211,-0.353327,-0.235032,0.018869003,-0.045772697,-0.052669699,0.020134228,1.241776316,-0.237637446,-0.157446809,-0.575043391,-0.46282177,1.158150566,0.373430962,-0.489994842,0.037437763,749,0
002155,-0.581986985,-0.632520507,-0.249429073,-0.44652918,-0.196194092,-0.153969884,0.078639656,-0.240212632,-0.763051269,-0.844681,-0.975573,0.019681,0.031623138,0.006426755,-0.055999939,0.116770186,3.21134594,-0.281268328,-0.148296593,-0.428594925,-0.116952991,0.107716058,0.381203008,-0.379296288,0.037347943,750,0
001979,1.379173705,0.443421666,-0.167740127,0.414540648,0.067651879,-0.217663083,0.167153154,-0.119994893,0.68549316,,,,,,,,-0.128475551,,0,-0.090610934,-0.52123347,1.318755465,0.38283208,,0.05818711,751,0
600690,0.247168796,1.824818188,1.871688908,0.350760626,0.369913974,0.74347773,0.529974447,1.892350405,1.142586119,-0.115084,-0.165999,0.010959,0.024498767,0.002287293,-0.055280355,,,,,-0.280115659,-0.396874197,-0.447434942,0.41352657,0.041697245,0.036657429,752,0
600718,-0.536832727,-0.514435884,-0.161056222,-0.357278349,-0.748155121,-0.229204608,0.09595989,-0.151369728,-0.348907142,0.254236,0.404897,-0.005726,0.058889484,-0.003653335,-0.054878322,0.317352567,-0.609017713,-0.758576399,0.09403255,-0.179704605,-0.254356487,-0.206795203,0.420598389,-0.183116882,0.051581447,753,0
000418,2.598284033,1.182751476,1.135489084,0.248385591,4.966659712,2.330032955,1.46194495,1.152071867,0.971874094,0.331677,0.332334,0.215417,0.025171951,0.013442029,-0.054990587,0.126231816,-0.379166667,0.339864702,0.024525683,-0.211298548,-0.406764578,-0.984945724,0.422833563,-0.107250631,0.037272599,754,0
600739,0.062883275,0.183369713,-0.212279833,-0.083211646,-0.294653635,-0.343567643,-0.098935993,-0.202865797,1.38420834,-0.508557,0.543669,-0.010668,0.049013587,0.031869218,-0.055586939,-0.513274336,-0.371523915,0.569349103,-0.137803373,-0.349247954,0.218851041,-0.578790295,0.441477273,-0.170772502,0.042189697,755,0
600195,-0.028001799,0.046112422,0.238190927,-0.24703805,-0.096398304,0.301546853,0.207717374,0.250001005,0.482766633,-0.008994,0.005096,0.049251,0.01264414,-0.009075873,-0.056021571,-0.562675398,-0.041159963,0.186623012,-0.165073849,-0.049489871,0.556825295,-0.951072309,0.444699403,-0.195182372,0.047483211,756,0
600643,-0.319108748,-0.162423911,-0.633120401,-0.313657779,-0.224247098,-0.756511595,-0.47970152,-0.687841911,-0.267993687,0.082697,0.11611,0.023665,0.040967003,0.104946357,-0.056945115,-0.481911263,0.374296435,0.539672996,0.078962876,-0.40857025,-0.239030632,0.277072096,0.4625789,0.015556418,0.040309934,757,0
002368,-0.468130047,0.088765582,0.631400744,-0.159684653,-2.329854976,-0.316448979,-0.384073047,0.645302294,0.446101865,0.015071,0.00942,0.134849,0.04189987,0.002804899,-0.053077927,-0.735171386,,0.994083206,0.316219187,-0.370124761,-0.451842463,-0.885973996,0.464866523,0.355093215,0.040069274,758,0
002174,0.163223139,1.428825287,-0.372917648,-0.399567964,-0.125777623,0.211309696,-0.56000486,-0.36435804,-0.59417137,0.238965,0.261985,0.819351,-0.005929441,-0.083665044,-0.048712427,,0.593430657,,,0.135227285,0.45248563,-0.325829439,0.482332155,0.012050076,0.059886432,759,0
300134,-0.231869553,0.202985733,-0.167175327,-0.284932021,0.104236987,0.327689364,0.389312939,-0.157521381,0.281359259,-0.817263,-0.846533,-0.15917,0.009035166,-0.025172031,-0.056219629,0.046511628,,-0.097674419,-0.262295082,-0.498970058,-0.139167621,-0.614186606,0.49737303,-0.006925755,0.045357504,760,0
600978,-0.387329079,-0.318864155,-0.468486751,-0.375986153,-0.014287891,-0.192086826,0.161759483,-0.460435472,-0.389716706,0.158495,0.142907,0.037283,0.027531199,0.006423979,-0.054973703,,,,,-0.087900873,-0.235441067,0.236047689,0.525157233,0.06124962,0.040440473,761,0
000603,7.813353075,4.345431602,0.058724516,-0.085274263,2.331177661,0.959468259,-2.780288919,-0.572297856,-1.00685966,0.103799,0.101115,0.112144,-0.177802591,-0.68132509,0.497866419,,-0.636565097,,-0.17802645,-0.60824294,0.446663652,-0.954691948,0.536899455,-0.15109391,0.055267537,762,0
600547,-0.633978914,-0.168345168,2.026465583,-0.230330953,-0.304231257,0.272751027,0.117508571,2.047787446,0.281854544,-0.294967,-0.247404,-0.157691,0.017046634,-0.020464773,-0.056413336,0.143168209,-0.679682733,-0.89459678,-0.116781609,-0.784616009,-0.363931315,0.738724968,0.56279509,-0.175449269,0.041010847,763,0
002475,-0.175229363,0.335283886,0.10928362,-0.200395209,-0.219597329,-0.211669528,-0.879020424,0.120408044,0.079718715,0.53198,0.502847,0.389743,0.025108438,0.00337705,-0.054381745,-0.414710485,-0.363380282,0.444444444,-0.061696658,-0.325611758,-0.287730513,-0.856040249,0.586155378,0.0494318,0.039438295,764,0
600584,-0.414870067,-0.415690758,-0.113837412,-0.193760359,-0.079376537,0.185681791,-0.171363991,-0.103899763,-0.453696663,-1.758686,-1.790701,0.681171,0.017810345,-0.004787073,-0.055112267,-0.589009991,0.167808219,0.269754443,,-0.593909043,-0.545441285,2.073803203,0.597159091,-0.119672146,0.052654162,765,0
000426,-0.578182835,-0.743617773,-0.663811601,-0.541326662,-0.205886378,-0.359914812,0.060157381,-0.65679925,-0.95919061,-1.157334,-1.157019,-0.284352,-0.012642517,-0.073210015,-0.002704377,,1.608929946,,,-0.592829472,0.069191592,-0.170488465,0.681043129,-0.06812426,0.052949314,766,0
